reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
889eb365-d40b-4b84-bc01-da50e238d3c7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,webtoon kode keras ga ada lanjutannya kah?,5,0,3.5.3,2025-02-02 14:06:58,,,3.5.3
6bcf2884-6a03-4903-99a2-8e57cdb29b04,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nice,5,0,,2025-02-02 13:33:30,,,
3065a06a-6ef6-4e70-b5b9-de5ff11f4fc6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus banget aplikasinya 😄🙏,5,0,3.5.3,2025-02-02 13:31:22,,,3.5.3
65c2258e-4723-4e25-8dad-89c689521470,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,oke lah,5,0,3.5.1,2025-02-02 12:58:45,,,3.5.1
261dfd99-abf9-4d5a-ae44-acee4fa2ff6a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus banget,5,0,3.5.3,2025-02-02 12:48:25,,,3.5.3
1f003622-9d73-42c2-aabb-96c73f84b5fc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bguss!! and menarik,5,0,3.5.3,2025-02-02 12:21:00,,,3.5.3
9a863a17-9146-4335-a397-6a9d43a4cdd0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seruuuuuu banyak banget ceritanya enak enak di liat semua,5,0,3.5.3,2025-02-02 12:15:59,,,3.5.3
ebd1c874-dd43-4205-bd81-cdbd0c5ab9b4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good novel,5,0,3.5.3,2025-02-02 11:49:10,,,3.5.3
a6186b11-7928-4d74-855e-10c193f85ba1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat seru,5,0,,2025-02-02 11:40:56,,,
e993a2b6-62e8-471f-94f4-54f04cdbfacc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tolong untuk Webtoon 18+ dikurangi atau jika mau ditambah harus dgn akses verifikasi yg sulit seperti never wabtoon jadi anak2 dibawah umur tidak sembarang membacanya.,2,1,3.5.3,2025-02-02 11:34:31,,,3.5.3
1605b1e7-2c45-41b8-a6c9-20bc9c4e01f0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus banget sih😋,5,0,,2025-02-02 11:17:52,,,
b2f46848-6308-48e1-ab44-9113638ac6c6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seruu aja gitu,5,0,3.5.3,2025-02-02 10:57:42,,,3.5.3
73bb16d3-e9a4-41d3-9ca7-c5fc43dc7697,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus banget aplikasi nya😆,5,0,3.5.3,2025-02-02 10:41:59,,,3.5.3
a850c8a8-d065-4c3e-9798-11271bea9587,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"MANHWA NYA BAGUS², DAN MAMAT GANTENG BANGET PLISSS. AKU KALAU JADI LAYLA UDAH SALTING 675 HARI",5,0,3.5.3,2025-02-02 09:13:40,,,3.5.3
73183b16-fe8f-478e-8787-7043e28a6444,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus banget apk nya pokok nya best lah gue saranin yang gak suka membaca untuk download apk ini sih karena ada gambar nya jadi gak tulisan semua dan gak bikin bosan jugak pokok best lah,5,1,3.5.3,2025-02-02 09:00:13,,,3.5.3
9439ace0-6302-44ec-914e-22a1226da465,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus banget sumpah,5,0,3.5.3,2025-02-02 08:43:53,,,3.5.3
4329c794-2f12-4b40-acec-06c3f519fc98,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bagus banget, cerita nya beragam. Top deh pokoknya",5,0,3.5.1,2025-02-02 08:28:28,,,3.5.1
8e2f882e-9d1f-414b-acb0-1b1e317f258d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keren,4,0,3.5.3,2025-02-02 08:08:06,,,3.5.3
64751cbd-7cd7-41e7-a3a0-3c05a709942e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gajelas ngabisin kuota doang koin Hunter mending hapus kalau gitu fitur koin Hunter nya capek capek jalanin misi seudahnya gabisa di claim lapor bantuan gada respon katanya nunggu sehari udah seminggu lebih,1,0,3.4.5,2025-02-02 08:02:51,,,3.4.5
082ad8ac-855b-405b-b347-17c86ab1aa35,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,waoo,5,0,3.5.3,2025-02-02 07:30:55,,,3.5.3
d2808700-e86c-4a89-a68a-a88e7885463b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keren bg,5,0,3.5.3,2025-02-02 07:30:44,,,3.5.3
2359e715-1a41-4d84-87f4-840182612969,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Weebtoon yg iklan tiba tiba berhenti gak bisa lajut dan gak bisa di skip malah harus kembali ke menu utama,ini agak mengecewakan tolong di perbaiki🙏",1,5,3.5.3,2025-02-02 07:14:35,,,3.5.3
f56b0c3f-3b87-41a0-abdd-90c43cbe289f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus apk nya gk banyak iklan dan mudah di gunakan,5,0,3.5.3,2025-02-02 06:58:37,,,3.5.3
1a7dd7f6-0eb3-40e4-95af-1b64c8d301d8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"terakhir download webtoon tahun 2020 dan sekarang nyoba download lagi, dulu kalo mau baca webtoon adem ayem, gaada tuh daily pass yang bikin nunggu, dulu paling cuma 5 episode terakhir harus dibeli pake koin tapi itu ga too much sih. culture shock bgt sekarang ada daily pass wkwkw, cepet di ilangin ya biar readers nya nyaman.",1,0,,2025-02-02 06:50:58,,,
007ea256-b029-40e7-8ad8-78689defefa6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bisa baca Boboiboy a,5,0,3.5.3,2025-02-02 06:48:05,,,3.5.3
3e641e8a-4a09-4d6e-9962-7a725d8476a9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Apk ini sangat bagus dan sempurna itu dong sihh,5,0,3.5.3,2025-02-02 06:04:59,,,3.5.3
d43028d5-b22f-41a0-941a-893af9f033a0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus aku suka,5,0,,2025-02-02 06:01:28,,,
03678d4c-8569-4fb1-9f13-e8d05925d956,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nice,5,0,3.5.3,2025-02-02 05:53:14,,,3.5.3
401a8d38-5fdb-48d0-b563-f718baa31316,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sbnrnya tuh ak suka' aj,cm pls kurangin waktu up nya,knp hrs nunggu eps up nya nyampe berminggu' bahkan bertahun' kan kasian yg cm dpt free modal nonton vid buat baca,kdng batas nntn vid nya udh abis tp hrs nunggu bertahun' dl,masa harus beli koin dl sih? pls y webtoon indo tlg bgt kasian yg kaum miskin gada koin hrs nunggu eps bertahun' ,dl pdhl gk selama ini tw nunggu up nya,kl seminggu sekali ak masi nerima tp kl skrng ngga deh",4,0,3.5.3,2025-02-02 05:24:49,,,3.5.3
611cfc0e-ff54-47cb-9241-622a9ce5bdb2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat seru,5,0,3.5.3,2025-02-02 04:53:03,,,3.5.3
c88ba6f5-5479-472b-801f-49539083b12f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,👍,5,0,3.5.3,2025-02-02 04:24:55,,,3.5.3
bc9d59cb-a12c-4b62-ad17-45880e69afe3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus dan suka dibaca,5,0,3.5.1,2025-02-02 04:09:38,,,3.5.1
2a97ce3b-d3ff-42d4-90cb-762f192e8760,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aaa, I LIKE THIS!!!",5,0,3.5.3,2025-02-02 04:08:55,,,3.5.3
0fe51971-bd42-4612-a37e-be8ccc91bc16,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gacor wak,5,0,3.5.3,2025-02-02 04:03:45,,,3.5.3
90049274-58d6-4095-9b12-a1ba2d39a7e1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mntap,5,0,3.5.3,2025-02-02 04:02:52,,,3.5.3
cb0cc002-74da-4617-b2fa-21c5bb8c6407,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aku perbarui deh bintangnya. Heran, padahal bagus² dulu sensor dan cut-nya mati²an sampe gk kentara kalau di cut. Kok sekarang makin banyak komik yg terbuka? Sedangkan aplikasi komik di indo emang gk ada sistem verifikasi umur(apalagi WEBTOON). Cuma peringatan aja? hell! Sekarang tuh banyak anak² suka baca komik online gini lhoooo. Banyak orang pas awal baca tertarik sama cerita yg lucu karena iklan, terus kalau nemu komik dewasa kan tetep bahaya buat yg dibawah umur. Ntar ortunya lgi yg salah",3,0,,2025-02-02 03:35:18,,,
c3c46bca-84e5-4db6-a69e-4ab1a8397981,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,menurut ku ini tidak terlalu lengkap,3,0,3.5.3,2025-02-02 03:13:36,,,3.5.3
5ee0e113-5c41-4e8d-a039-738942be534e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apk ini bagus aku sangat suka tpi.... ehem maap nie kok gada BL eh apa ada ya agh pokoknya jika ada BL pasti lebih seru+manantang hehe soryyy,5,0,3.5.3,2025-02-02 03:05:50,,,3.5.3
84b64ce0-588d-4cc0-b909-e62117ba2f8e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baguss bangett,5,0,3.5.3,2025-02-02 02:29:14,,,3.5.3
86d5860b-bfd3-4f89-b5e7-f2a5cf29ae2e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bagus banget terutama karna ada komik Boboiboy, best lah",5,0,3.5.3,2025-02-02 02:23:02,,,3.5.3
223bd8be-500c-4be7-8a39-66129599b95a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru ceritanya tentang semuanya jadi ga bosen bacanya Webtoon ok lah,5,0,3.5.3,2025-02-02 01:19:59,,,3.5.3
ebcb14f7-6b5a-4018-811b-dd995ced2e4e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolong banyakin dong komik horor yang ada visual bergerak dan audio, sayang banget disini langka dan kalaupun ada eh cuma update 3 chapter hiks dan Webtoon saran aja buat chapter akhir mau end seenggaknya 5 chapter akhir aja di kasih buka pake koin jangan semua, rasanya terlalu lama sehari cuma bisa baca satu chapter pake daily free. Kayak another app dong aku gapapa banget disuruh nonton iklan 5 buat baca satu chapter loh asalkan jangan pake koin tiap chapter itu.",5,0,3.5.3,2025-02-02 01:14:08,,,3.5.3
70f44328-81ae-4e97-be55-add9dbbac7f6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keren,5,0,3.5.3,2025-02-02 00:58:50,,,3.5.3
40941997-8c7e-4570-92b1-344aee4e0891,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap pokonya,5,0,3.5.3,2025-02-02 00:49:29,,,3.5.3
76d1e19b-9575-45a5-a4d7-0dfe2dbe4526,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sayang,5,0,3.5.3,2025-02-02 00:47:51,,,3.5.3
505aa181-a395-403c-869a-85ba6c8ff382,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keren sekali luarbiasa kisah cinta yang tulus,5,0,3.5.3,2025-02-02 00:42:16,,,3.5.3
81af2657-ec90-4522-8bd0-4422471fe17a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,3.4.7,2025-02-02 00:37:12,,,3.4.7
8a7d7590-ed04-49b8-87a8-cbaedf32b86a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bagus bgt‼️ ceritanya juga banyak yang menarik, suka deh pokoknya💗💗",5,0,3.5.3,2025-02-02 00:20:33,,,3.5.3
6376e0fc-1bb7-4367-8253-f3786334257a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus bgtt ampe ga bisa berkata kata komik nya seru bgt ga sadar udh chapter tinggi pokoknya bagus,5,1,3.5.0,2025-02-01 23:49:46,,,3.5.0
bbfbf7ef-f5fc-41a3-a134-c9b86c77671f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apl ini sangat menarik,5,0,3.5.3,2025-02-01 23:29:53,,,3.5.3
b8df5b2a-e53f-48c9-b5cf-ddc6b716b038,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kok sekarang gak bisa baca lwt web?,1,0,3.4.9,2025-02-01 22:41:24,,,3.4.9
8d20858a-0195-44ef-950d-41d6defa0e3f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat hebat bagus gambarnya😀😀🥰🥰😎😎,5,0,3.5.3,2025-02-01 22:28:23,,,3.5.3
9135b944-253a-4604-8e5c-544b9780bab9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Seru bgt,5,0,,2025-02-01 22:11:21,,,
a6201844-42de-443f-8b1c-428a7c12b1ce,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,komik nya ya macam macam gitu,5,0,3.5.3,2025-02-01 22:10:52,,,3.5.3
37d7a1f6-9a87-48bb-a880-558f5516c441,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,makan nih cuam,1,0,3.5.3,2025-02-01 21:15:06,,,3.5.3
32df1fcf-1117-448e-9970-42a1b01d6006,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seruuuu kocak abussss,5,0,3.5.3,2025-02-01 17:14:27,,,3.5.3
c308259c-2969-4711-8c7a-64ababae6ea7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,wahh seru banget 🤩🤩 ceritanya juga bagus 🤩🤩,5,0,,2025-02-01 17:02:26,,,
cc714e1a-6971-4e7f-b85b-370c431c8b29,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus banget tapi harus pake koin,5,0,2.12.3,2025-02-01 16:54:13,,,2.12.3
54d69482-687c-4895-85b1-5107789b6452,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,webtoon sekarang ngga bisa liat komen kah?? app nya juga berat banget ngga loading nya lama pas mau open new chapter padal data kepaoe buat sosmed lain lancar banget.. plis bro gue sebagai pengguna lama capek banget,4,0,2.6.1,2025-02-01 16:19:22,,,2.6.1
a67be987-5703-4b5a-bd78-5807416085ac,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Eh kirain ada manhua ternyata korea semua,1,0,3.5.3,2025-02-01 16:18:32,,,3.5.3
7abc8ec9-2162-44a7-bea9-3bad9b9db598,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus👍,5,0,3.5.3,2025-02-01 16:14:53,,,3.5.3
e5f13dcc-56e3-4c80-a0fb-7198585e2f9e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,suka banget sama aplikasi ini,5,0,3.5.3,2025-02-01 16:07:48,,,3.5.3
36f2e5d1-4807-4e27-852d-484e0c9aa212,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mau download ngga bisa karna hp versi yang lama, mau baca lewat google juga cuman setengah😔😔😔",3,0,,2025-02-01 15:46:36,,,
0436a462-ea37-423b-a6be-b3bf05ce1a88,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,3.5.3,2025-02-01 15:28:04,,,3.5.3
fc8fa535-e247-407d-994c-8e64dd0cd499,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus,5,0,3.5.3,2025-02-01 15:25:51,,,3.5.3
1cd5f6bd-1ba3-4c83-acfb-85d77aebda3f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mohon kompatibel kan dengan versi hp saya🙏🙏 jika sudah bisa baru saya tambahkan lagi bintangnya.,1,0,2.10.0,2025-02-01 14:59:08,,,2.10.0
567939db-cf30-4d76-9800-2c7bfc3ca5e1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi yang bagus tidak ada batasan nonton no ads mantap pokonya apk ini ⭐⭐⭐⭐⭐,5,0,3.5.3,2025-02-01 14:58:48,,,3.5.3
0afd62e6-76ed-4f47-8f02-bf936587d0a7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aku coba dulu ya maaf🙏🙏🙏sejauh ini sih masih bagus👍👍👍,4,0,3.5.3,2025-02-01 14:58:38,,,3.5.3
2d70b166-6357-49fa-90dd-ee27c94ca591,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus laaaa,5,0,3.5.3,2025-02-01 14:47:14,,,3.5.3
41401fd4-b845-4122-994e-4e8b63ce9480,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Makin banyak nerjemahin manhwa rate 18+ padahal masih banyak pembaca minor dan verifikasi umurnya aja ampas pake yay/nay, menuju Indonesia cemas bngt emg oon lu lama-lama webtoon",1,0,3.5.1,2025-02-01 13:46:53,,,3.5.1
0600e9ca-a46c-4c5c-974b-69025e310d26,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aku suka bgt sama aplikasi ini karna ceritanya menarik bgt,5,0,3.5.3,2025-02-01 13:31:42,,,3.5.3
79e9e3d3-5c35-47a2-8efc-defc616275b3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Puas di sini komik nya seru seru banget bintang ★★★★★ lima Manyala 🔥🔥🔥🔥🔥🔥🔥🔥,5,0,,2025-02-01 13:02:18,,,
